Driver,LapNumber,Compound,Stint,TyreLife,Position,LapTime (s),Race,Year,LapTime_Delta
RUS,28,MEDIUM,1,32.0,3,75.422,São Paulo Grand Prix,2025,-25.077
RUS,29,MEDIUM,1,33.0,3,75.204,São Paulo Grand Prix,2025,-25.427000000000007
RUS,30,MEDIUM,1,34.0,3,75.14,São Paulo Grand Prix,2025,-25.848
RUS,31,MEDIUM,1,35.0,2,75.348,São Paulo Grand Prix,2025,-25.335000000000008
RUS,32,MEDIUM,1,36.0,2,75.376,São Paulo Grand Prix,2025,-25.164
RUS,33,MEDIUM,1,37.0,2,75.315,São Paulo Grand Prix,2025,-26.337000000000003
RUS,34,MEDIUM,1,38.0,3,79.22,São Paulo Grand Prix,2025,-25.667
RUS,35,SOFT,2,2.0,6,91.397,São Paulo Grand Prix,2025,8.719999999999999
RUS,36,SOFT,2,3.0,5,73.218,São Paulo Grand Prix,2025,-9.596999999999994
RUS,37,SOFT,2,4.0,4,73.419,São Paulo Grand Prix,2025,-8.878
RUS,38,SOFT,2,5.0,4,73.56,São Paulo Grand Prix,2025,-9.195999999999998
RUS,39,SOFT,2,6.0,3,73.755,São Paulo Grand Prix,2025,-8.626000000000005
RUS,40,SOFT,2,7.0,3,73.603,São Paulo Grand Prix,2025,-8.739000000000004
RUS,41,SOFT,2,8.0,3,73.842,São Paulo Grand Prix,2025,-8.305999999999997
RUS,42,SOFT,2,9.0,3,73.838,São Paulo Grand Prix,2025,-8.571000000000012
RUS,43,SOFT,2,10.0,3,73.916,São Paulo Grand Prix,2025,-8.334000000000003
RUS,44,SOFT,2,11.0,3,74.208,São Paulo Grand Prix,2025,-7.983000000000004
RUS,45,SOFT,2,12.0,3,74.383,São Paulo Grand Prix,2025,-8.00200000000001
RUS,46,SOFT,2,13.0,3,74.396,São Paulo Grand Prix,2025,-8.042000000000002
RUS,47,SOFT,2,14.0,2,74.533,São Paulo Grand Prix,2025,-7.722999999999999
RUS,48,SOFT,2,15.0,3,77.843,São Paulo Grand Prix,2025,-7.364999999999995
RUS,49,MEDIUM,3,4.0,6,91.078,São Paulo Grand Prix,2025,-8.730000000000004
RUS,50,MEDIUM,3,5.0,6,73.349,São Paulo Grand Prix,2025,-6.703000000000003
RUS,51,MEDIUM,3,6.0,5,73.415,São Paulo Grand Prix,2025,-6.961999999999989
RUS,52,MEDIUM,3,7.0,4,73.097,São Paulo Grand Prix,2025,-7.527000000000001
RUS,53,MEDIUM,3,8.0,4,73.283,São Paulo Grand Prix,2025,-7.900000000000006
RUS,54,MEDIUM,3,9.0,4,73.601,São Paulo Grand Prix,2025,-7.626999999999995
RUS,55,MEDIUM,3,10.0,3,73.52,São Paulo Grand Prix,2025,-7.769000000000005
RUS,56,MEDIUM,3,11.0,3,73.466,São Paulo Grand Prix,2025,-7.644000000000005
RUS,57,MEDIUM,3,12.0,3,73.588,São Paulo Grand Prix,2025,-7.499000000000009
RUS,58,MEDIUM,3,13.0,3,73.747,São Paulo Grand Prix,2025,-7.203000000000003
RUS,59,MEDIUM,3,14.0,3,73.773,São Paulo Grand Prix,2025,-7.769000000000005
RUS,60,MEDIUM,3,15.0,3,73.737,São Paulo Grand Prix,2025,-10.0
RUS,61,MEDIUM,3,16.0,3,73.811,São Paulo Grand Prix,2025,-8.016999999999996
RUS,62,MEDIUM,3,17.0,3,73.762,São Paulo Grand Prix,2025,-9.480999999999996
RUS,63,MEDIUM,3,18.0,4,74.943,São Paulo Grand Prix,2025,-6.888999999999996
RUS,64,MEDIUM,3,19.0,4,73.96,São Paulo Grand Prix,2025,-7.700000000000003
RUS,65,MEDIUM,3,20.0,4,74.002,São Paulo Grand Prix,2025,-7.376000000000005
RUS,66,MEDIUM,3,21.0,4,73.975,São Paulo Grand Prix,2025,-7.469999999999999
RUS,67,MEDIUM,3,22.0,4,73.849,São Paulo Grand Prix,2025,-7.7890000000000015
RUS,68,MEDIUM,3,23.0,4,74.049,São Paulo Grand Prix,2025,-7.283999999999992
RUS,69,MEDIUM,3,24.0,4,73.517,São Paulo Grand Prix,2025,-9.0
RUS,70,MEDIUM,3,25.0,4,73.759,São Paulo Grand Prix,2025,-28.795
RUS,71,MEDIUM,3,26.0,4,73.901,São Paulo Grand Prix,2025,-13.737000000000007
SAI,1,SOFT,1,1.0,13,84.958,São Paulo Grand Prix,2025,-7.159999999999997
SAI,2,SOFT,1,2.0,12,112.471,São Paulo Grand Prix,2025,28.186000000000007
SAI,3,SOFT,1,3.0,12,112.755,São Paulo Grand Prix,2025,29.34899999999999
SAI,4,SOFT,1,4.0,12,107.743,São Paulo Grand Prix,2025,24.420999999999992
SAI,5,SOFT,1,5.0,12,112.415,São Paulo Grand Prix,2025,29.043000000000006
SAI,6,SOFT,1,6.0,11,78.464,São Paulo Grand Prix,2025,-6.198999999999998
SAI,7,SOFT,1,7.0,11,104.397,São Paulo Grand Prix,2025,19.90600000000001
SAI,8,SOFT,1,8.0,11,98.479,São Paulo Grand Prix,2025,13.991
SAI,9,SOFT,1,9.0,10,74.985,São Paulo Grand Prix,2025,-10.007999999999996
SAI,10,SOFT,1,10.0,10,74.897,São Paulo Grand Prix,2025,-8.957999999999998
SAI,11,SOFT,1,11.0,10,74.938,São Paulo Grand Prix,2025,-9.397999999999996
SAI,12,SOFT,1,12.0,10,75.34,São Paulo Grand Prix,2025,-8.88199999999999
SAI,13,SOFT,1,13.0,10,76.07,São Paulo Grand Prix,2025,-7.957000000000008
SAI,14,SOFT,1,14.0,10,76.225,São Paulo Grand Prix,2025,-7.859999999999999
SAI,15,SOFT,1,15.0,10,76.055,São Paulo Grand Prix,2025,-8.041999999999987
SAI,16,SOFT,1,16.0,10,76.123,São Paulo Grand Prix,2025,-8.025999999999996
SAI,17,SOFT,1,17.0,14,80.066,São Paulo Grand Prix,2025,-7.106999999999999
SAI,18,MEDIUM,2,1.0,18,94.423,São Paulo Grand Prix,2025,-8.093000000000004
SAI,19,MEDIUM,2,2.0,18,73.683,São Paulo Grand Prix,2025,-8.00699999999999
SAI,20,MEDIUM,2,3.0,17,74.472,São Paulo Grand Prix,2025,-8.108000000000004
SAI,21,MEDIUM,2,4.0,17,74.459,São Paulo Grand Prix,2025,-7.361999999999995
SAI,22,MEDIUM,2,5.0,17,74.59,São Paulo Grand Prix,2025,-8.12299999999999
SAI,23,MEDIUM,2,6.0,16,74.795,São Paulo Grand Prix,2025,-7.466999999999999
SAI,24,MEDIUM,2,7.0,16,75.033,São Paulo Grand Prix,2025,-7.569999999999993
SAI,25,MEDIUM,2,8.0,15,74.902,São Paulo Grand Prix,2025,-7.393000000000001
SAI,26,MEDIUM,2,9.0,15,75.153,São Paulo Grand Prix,2025,-7.759999999999991
SAI,27,MEDIUM,2,10.0,15,75.16,São Paulo Grand Prix,2025,-7.573000000000007
SAI,28,MEDIUM,2,11.0,15,75.416,São Paulo Grand Prix,2025,-7.637
SAI,29,MEDIUM,2,12.0,13,75.179,São Paulo Grand Prix,2025,-7.390000000000001
SAI,30,MEDIUM,2,13.0,12,75.281,São Paulo Grand Prix,2025,-7.611999999999995
SAI,31,MEDIUM,2,14.0,12,75.114,São Paulo Grand Prix,2025,-7.760999999999996
SAI,32,MEDIUM,2,15.0,12,75.423,São Paulo Grand Prix,2025,-7.198999999999998
SAI,33,MEDIUM,2,16.0,12,75.272,São Paulo Grand Prix,2025,-7.4069999999999965
SAI,34,MEDIUM,2,17.0,12,75.37,São Paulo Grand Prix,2025,-8.38199999999999
SAI,35,MEDIUM,2,18.0,12,75.461,São Paulo Grand Prix,2025,-7.899000000000001
SAI,36,MEDIUM,2,19.0,11,75.608,São Paulo Grand Prix,2025,-7.265000000000001
SAI,37,MEDIUM,2,20.0,10,75.265,São Paulo Grand Prix,2025,-7.564999999999998
SAI,38,MEDIUM,2,21.0,10,78.817,São Paulo Grand Prix,2025,-4.345000000000013
SAI,39,MEDIUM,3,1.0,17,90.5,São Paulo Grand Prix,2025,15.218000000000004
SAI,40,MEDIUM,3,2.0,17,73.852,São Paulo Grand Prix,2025,-1.9299999999999928
SAI,41,MEDIUM,3,3.0,17,74.541,São Paulo Grand Prix,2025,-1.3470000000000084
SAI,42,MEDIUM,3,4.0,16,74.203,São Paulo Grand Prix,2025,-1.5019999999999951
SAI,43,MEDIUM,3,5.0,15,73.981,São Paulo Grand Prix,2025,-1.7139999999999986
SAI,44,MEDIUM,3,6.0,15,74.231,São Paulo Grand Prix,2025,-1.7310000000000088
SAI,45,MEDIUM,3,7.0,15,74.238,São Paulo Grand Prix,2025,-1.507000000000005
SAI,46,MEDIUM,3,8.0,14,74.007,São Paulo Grand Prix,2025,-1.9170000000000016
SAI,47,MEDIUM,3,9.0,14,74.316,São Paulo Grand Prix,2025,-33.483000000000004
SAI,48,MEDIUM,3,10.0,13,74.656,São Paulo Grand Prix,2025,-5.441999999999993
SAI,49,MEDIUM,3,11.0,13,74.926,São Paulo Grand Prix,2025,-5.924999999999997
SAI,50,MEDIUM,3,12.0,13,75.026,São Paulo Grand Prix,2025,-6.603999999999999
SAI,51,MEDIUM,3,13.0,13,74.675,São Paulo Grand Prix,2025,-6.4750000000000085
SAI,52,MEDIUM,3,14.0,13,75.43,São Paulo Grand Prix,2025,-5.4809999999999945
SAI,53,MEDIUM,3,15.0,13,75.318,São Paulo Grand Prix,2025,-5.665999999999997
SAI,54,MEDIUM,3,16.0,12,75.529,São Paulo Grand Prix,2025,-5.421000000000007
SAI,55,MEDIUM,3,17.0,12,74.573,São Paulo Grand Prix,2025,-6.76400000000001
SAI,56,MEDIUM,3,18.0,11,74.332,São Paulo Grand Prix,2025,-10.784000000000006
SAI,57,MEDIUM,3,19.0,11,74.504,São Paulo Grand Prix,2025,-6.356999999999999
SAI,58,MEDIUM,3,20.0,11,74.57,São Paulo Grand Prix,2025,-7.105000000000004
SAI,59,MEDIUM,3,21.0,11,74.489,São Paulo Grand Prix,2025,-6.349999999999994
SAI,60,MEDIUM,3,22.0,11,74.491,São Paulo Grand Prix,2025,-7.683999999999997
SAI,61,MEDIUM,3,23.0,11,74.419,São Paulo Grand Prix,2025,-8.936000000000007
SAI,62,MEDIUM,3,24.0,11,74.308,São Paulo Grand Prix,2025,-8.305999999999997
SAI,63,MEDIUM,3,25.0,11,74.679,São Paulo Grand Prix,2025,-7.174999999999997
SAI,64,MEDIUM,3,26.0,11,74.416,São Paulo Grand Prix,2025,-8.732
SAI,65,MEDIUM,3,27.0,11,74.711,São Paulo Grand Prix,2025,-5.710999999999999
SAI,66,MEDIUM,3,28.0,11,74.808,São Paulo Grand Prix,2025,-6.075999999999993
SAI,67,MEDIUM,3,29.0,13,76.888,São Paulo Grand Prix,2025,-4.138999999999996
SAI,68,MEDIUM,3,30.0,13,75.118,São Paulo Grand Prix,2025,-5.4950000000000045
SAI,69,MEDIUM,3,31.0,13,75.287,São Paulo Grand Prix,2025,-5.563999999999993
SAI,70,MEDIUM,3,32.0,13,75.045,São Paulo Grand Prix,2025,0.6850000000000023
SAI,71,MEDIUM,3,33.0,13,75.692,São Paulo Grand Prix,2025,-0.7280000000000086
STR,1,HARD,1,1.0,15,86.274,São Paulo Grand Prix,2025,-12.173999999999992
STR,2,HARD,1,2.0,14,116.064,São Paulo Grand Prix,2025,31.09599999999999
STR,3,HARD,1,3.0,14,110.806,São Paulo Grand Prix,2025,26.032
STR,4,HARD,1,4.0,14,106.901,São Paulo Grand Prix,2025,23.38499999999999
STR,5,HARD,1,5.0,15,110.904,São Paulo Grand Prix,2025,26.423
STR,6,HARD,1,6.0,18,88.766,São Paulo Grand Prix,2025,5.868000000000009
STR,7,HARD,1,7.0,18,105.977,São Paulo Grand Prix,2025,22.592
STR,8,HARD,1,8.0,17,95.556,São Paulo Grand Prix,2025,11.87599999999999
STR,9,HARD,1,9.0,17,75.521,São Paulo Grand Prix,2025,-8.420999999999992
STR,10,HARD,1,10.0,17,74.536,São Paulo Grand Prix,2025,-9.073999999999998
STR,11,HARD,1,11.0,17,74.655,São Paulo Grand Prix,2025,-9.322999999999992
STR,12,HARD,1,12.0,17,75.336,São Paulo Grand Prix,2025,-8.491
STR,13,HARD,1,13.0,17,75.258,São Paulo Grand Prix,2025,-8.614000000000004
STR,14,HARD,1,14.0,16,75.576,São Paulo Grand Prix,2025,-8.289000000000001
STR,15,HARD,1,15.0,16,75.609,São Paulo Grand Prix,2025,-7.731999999999999
STR,16,HARD,1,16.0,16,75.412,São Paulo Grand Prix,2025,-8.396
STR,17,HARD,1,17.0,16,75.642,São Paulo Grand Prix,2025,-8.289000000000001
STR,18,HARD,1,18.0,14,75.614,São Paulo Grand Prix,2025,-8.179000000000002
STR,19,HARD,1,19.0,12,75.67,São Paulo Grand Prix,2025,-8.317999999999998
STR,20,HARD,1,20.0,11,75.811,São Paulo Grand Prix,2025,-7.961999999999989
STR,21,HARD,1,21.0,11,75.876,São Paulo Grand Prix,2025,-7.808999999999997
STR,22,HARD,1,22.0,10,76.267,São Paulo Grand Prix,2025,-7.359000000000009
STR,23,HARD,1,23.0,11,76.444,São Paulo Grand Prix,2025,-7.259
STR,24,HARD,1,24.0,10,75.655,São Paulo Grand Prix,2025,-8.117000000000004
STR,25,HARD,1,25.0,11,75.88,São Paulo Grand Prix,2025,-8.977000000000004
STR,26,HARD,1,26.0,11,76.451,São Paulo Grand Prix,2025,-10.66000000000001
STR,27,HARD,1,27.0,11,75.65,São Paulo Grand Prix,2025,-25.849999999999994
STR,28,HARD,1,28.0,10,76.059,São Paulo Grand Prix,2025,-25.811000000000007
STR,29,HARD,1,29.0,14,79.662,São Paulo Grand Prix,2025,-18.74499999999999
STR,30,MEDIUM,2,7.0,18,93.498,São Paulo Grand Prix,2025,10.917000000000002
STR,31,MEDIUM,2,8.0,17,74.394,São Paulo Grand Prix,2025,-7.952999999999989
STR,32,MEDIUM,2,9.0,17,74.375,São Paulo Grand Prix,2025,-7.739999999999995
STR,33,MEDIUM,2,10.0,16,74.716,São Paulo Grand Prix,2025,-7.612999999999999
STR,34,MEDIUM,2,11.0,16,74.546,São Paulo Grand Prix,2025,-7.532999999999987
STR,35,MEDIUM,2,12.0,16,74.549,São Paulo Grand Prix,2025,-8.665999999999997
STR,36,MEDIUM,2,13.0,15,74.414,São Paulo Grand Prix,2025,-8.655000000000001
STR,37,MEDIUM,2,14.0,16,75.533,São Paulo Grand Prix,2025,-7.620999999999995
STR,38,MEDIUM,2,15.0,15,74.836,São Paulo Grand Prix,2025,-7.528999999999996
STR,39,MEDIUM,2,16.0,14,74.279,São Paulo Grand Prix,2025,-8.179000000000002
STR,40,MEDIUM,2,17.0,13,74.563,São Paulo Grand Prix,2025,-8.042999999999992
STR,41,MEDIUM,2,18.0,13,74.898,São Paulo Grand Prix,2025,-7.853000000000009
STR,42,MEDIUM,2,19.0,12,74.93,São Paulo Grand Prix,2025,-7.908999999999992
STR,43,MEDIUM,2,20.0,12,75.172,São Paulo Grand Prix,2025,-10.272000000000006
STR,44,MEDIUM,2,21.0,12,74.832,São Paulo Grand Prix,2025,-24.763000000000005
STR,45,MEDIUM,2,22.0,12,74.554,São Paulo Grand Prix,2025,-24.751000000000005
STR,46,MEDIUM,2,23.0,11,74.56,São Paulo Grand Prix,2025,-25.086
STR,47,MEDIUM,2,24.0,11,75.004,São Paulo Grand Prix,2025,-24.57
STR,48,MEDIUM,2,25.0,10,74.846,São Paulo Grand Prix,2025,-24.569000000000003
STR,49,MEDIUM,2,26.0,10,74.843,São Paulo Grand Prix,2025,-24.809
STR,50,MEDIUM,2,27.0,10,74.764,São Paulo Grand Prix,2025,-24.966000000000008
STR,51,MEDIUM,2,28.0,10,74.868,São Paulo Grand Prix,2025,-24.53500000000001
STR,52,MEDIUM,2,29.0,12,76.752,São Paulo Grand Prix,2025,-22.652
STR,53,MEDIUM,2,30.0,12,75.244,São Paulo Grand Prix,2025,-24.086
STR,54,MEDIUM,2,31.0,13,79.447,São Paulo Grand Prix,2025,-19.623999999999995
STR,55,MEDIUM,3,7.0,16,91.227,São Paulo Grand Prix,2025,9.189999999999998
STR,56,MEDIUM,3,8.0,16,73.094,São Paulo Grand Prix,2025,-8.957000000000008
STR,57,MEDIUM,3,9.0,16,73.42,São Paulo Grand Prix,2025,-8.668999999999997
STR,58,MEDIUM,3,10.0,16,73.251,São Paulo Grand Prix,2025,-8.421999999999997
STR,59,MEDIUM,3,11.0,16,73.425,São Paulo Grand Prix,2025,-8.224000000000004
STR,60,MEDIUM,3,12.0,16,73.856,São Paulo Grand Prix,2025,-8.241
STR,61,MEDIUM,3,13.0,16,73.491,São Paulo Grand Prix,2025,-8.650999999999996
STR,62,MEDIUM,3,14.0,16,73.374,São Paulo Grand Prix,2025,-8.710000000000008
STR,63,MEDIUM,3,15.0,16,73.515,São Paulo Grand Prix,2025,-9.079999999999998
STR,64,MEDIUM,3,16.0,16,73.569,São Paulo Grand Prix,2025,-8.739000000000004
STR,65,MEDIUM,3,17.0,16,73.403,São Paulo Grand Prix,2025,-8.472999999999999
STR,66,MEDIUM,3,18.0,16,73.609,São Paulo Grand Prix,2025,-8.370000000000005
STR,67,MEDIUM,3,19.0,16,74.175,São Paulo Grand Prix,2025,-7.731999999999999
STR,68,MEDIUM,3,20.0,16,74.163,São Paulo Grand Prix,2025,-7.582000000000008
STR,69,MEDIUM,3,21.0,16,74.272,São Paulo Grand Prix,2025,-14.791999999999987
STR,70,MEDIUM,3,22.0,16,74.754,São Paulo Grand Prix,2025,-26.75099999999999
STR,71,MEDIUM,3,23.0,16,74.996,São Paulo Grand Prix,2025,0.8419999999999987
TSU,1,HARD,1,1.0,14,85.506,São Paulo Grand Prix,2025,-4.682000000000002
TSU,2,HARD,1,2.0,16,119.58,São Paulo Grand Prix,2025,35.742000000000004
TSU,3,MEDIUM,2,1.0,18,114.737,São Paulo Grand Prix,2025,6.191999999999993
TSU,4,MEDIUM,2,2.0,18,106.686,São Paulo Grand Prix,2025,13.589000000000013
TSU,5,MEDIUM,2,3.0,18,105.157,São Paulo Grand Prix,2025,26.494
TSU,6,MEDIUM,2,4.0,15,79.061,São Paulo Grand Prix,2025,0.7800000000000011
TSU,7,MEDIUM,2,5.0,14,104.745,São Paulo Grand Prix,2025,25.588000000000008
TSU,8,MEDIUM,2,6.0,13,97.949,São Paulo Grand Prix,2025,14.598
TSU,9,MEDIUM,2,7.0,13,74.911,São Paulo Grand Prix,2025,-24.067
TSU,10,MEDIUM,2,8.0,13,75.027,São Paulo Grand Prix,2025,-4.861000000000004
TSU,11,MEDIUM,2,9.0,13,75.32,São Paulo Grand Prix,2025,-5.325000000000003
TSU,12,MEDIUM,2,10.0,13,75.428,São Paulo Grand Prix,2025,-52.93299999999999
TSU,13,MEDIUM,2,11.0,13,75.705,São Paulo Grand Prix,2025,-44.057
TSU,14,MEDIUM,2,12.0,13,76.22,São Paulo Grand Prix,2025,-40.775000000000006
TSU,15,MEDIUM,2,13.0,14,76.479,São Paulo Grand Prix,2025,-20.559
TSU,16,MEDIUM,2,14.0,14,75.839,São Paulo Grand Prix,2025,-21.095
TSU,17,MEDIUM,2,15.0,13,76.249,São Paulo Grand Prix,2025,-20.827
TSU,18,MEDIUM,2,16.0,12,76.171,São Paulo Grand Prix,2025,-20.827
TSU,19,MEDIUM,2,17.0,10,75.747,São Paulo Grand Prix,2025,-21.32
TSU,20,MEDIUM,2,18.0,9,75.844,São Paulo Grand Prix,2025,-21.328000000000003
TSU,21,MEDIUM,2,19.0,9,76.152,São Paulo Grand Prix,2025,-21.694000000000003
TSU,22,MEDIUM,2,20.0,8,76.441,São Paulo Grand Prix,2025,-21.512
TSU,23,MEDIUM,2,21.0,8,76.375,São Paulo Grand Prix,2025,-21.741
TSU,24,MEDIUM,2,22.0,12,79.809,São Paulo Grand Prix,2025,-18.33
TSU,25,MEDIUM,3,1.0,18,104.172,São Paulo Grand Prix,2025,5.518000000000001
TSU,26,MEDIUM,3,2.0,18,74.039,São Paulo Grand Prix,2025,-6.152999999999992
TSU,27,MEDIUM,3,3.0,18,74.019,São Paulo Grand Prix,2025,-6.361999999999995
TSU,28,MEDIUM,3,4.0,18,74.273,São Paulo Grand Prix,2025,-6.853000000000009
TSU,29,MEDIUM,3,5.0,18,74.481,São Paulo Grand Prix,2025,-5.899000000000001
TSU,30,MEDIUM,3,6.0,17,74.919,São Paulo Grand Prix,2025,-5.310000000000002
TSU,31,MEDIUM,3,7.0,18,75.814,São Paulo Grand Prix,2025,-21.694000000000003
TSU,32,MEDIUM,3,8.0,18,74.883,São Paulo Grand Prix,2025,4.4140000000000015
TSU,33,MEDIUM,3,9.0,17,74.936,São Paulo Grand Prix,2025,4.727000000000004
TSU,34,MEDIUM,3,10.0,17,75.036,São Paulo Grand Prix,2025,5.007999999999996
TSU,35,MEDIUM,3,11.0,17,74.929,São Paulo Grand Prix,2025,4.716000000000008
TSU,36,MEDIUM,3,12.0,17,75.059,São Paulo Grand Prix,2025,4.8700000000000045
TSU,37,MEDIUM,3,13.0,17,74.809,São Paulo Grand Prix,2025,4.593000000000004
TSU,38,MEDIUM,3,14.0,16,75.042,São Paulo Grand Prix,2025,-25.545
TSU,39,MEDIUM,3,15.0,16,75.476,São Paulo Grand Prix,2025,-6.591999999999999
TSU,40,MEDIUM,3,16.0,15,75.677,São Paulo Grand Prix,2025,-5.556999999999988
TSU,41,MEDIUM,3,17.0,16,75.272,São Paulo Grand Prix,2025,-6.144999999999996
TSU,42,MEDIUM,3,18.0,17,76.297,São Paulo Grand Prix,2025,-5.001000000000005
TSU,43,MEDIUM,3,19.0,17,75.385,São Paulo Grand Prix,2025,-6.1839999999999975
TSU,44,MEDIUM,3,20.0,16,75.269,São Paulo Grand Prix,2025,-6.180999999999997
TSU,45,MEDIUM,3,21.0,16,74.976,São Paulo Grand Prix,2025,-8.418000000000006
TSU,46,MEDIUM,3,22.0,16,75.142,São Paulo Grand Prix,2025,-6.038000000000011
TSU,47,MEDIUM,3,23.0,15,78.697,São Paulo Grand Prix,2025,-3.1029999999999944
TSU,48,MEDIUM,4,1.0,17,103.456,São Paulo Grand Prix,2025,23.958
TSU,49,MEDIUM,4,2.0,17,72.774,São Paulo Grand Prix,2025,-6.358999999999995
TSU,50,MEDIUM,4,3.0,17,72.847,São Paulo Grand Prix,2025,-6.453000000000003
TSU,51,MEDIUM,4,4.0,17,73.458,São Paulo Grand Prix,2025,-6.495999999999995
TSU,52,MEDIUM,4,5.0,17,73.814,São Paulo Grand Prix,2025,-6.284000000000006
TSU,53,MEDIUM,4,6.0,17,73.372,São Paulo Grand Prix,2025,-6.346000000000004
TSU,54,MEDIUM,4,7.0,17,73.631,São Paulo Grand Prix,2025,-26.544
TSU,55,MEDIUM,4,8.0,17,73.774,São Paulo Grand Prix,2025,-23.526
TSU,56,MEDIUM,4,9.0,17,73.761,São Paulo Grand Prix,2025,-0.0130000000000052
TSU,57,MEDIUM,4,10.0,17,73.846,São Paulo Grand Prix,2025,0.0850000000000079
TSU,58,MEDIUM,4,11.0,17,73.923,São Paulo Grand Prix,2025,0.0769999999999981
TSU,59,MEDIUM,4,12.0,17,73.97,São Paulo Grand Prix,2025,0.046999999999997
TSU,60,MEDIUM,4,13.0,17,73.791,São Paulo Grand Prix,2025,-0.179000000000002
TSU,61,MEDIUM,4,14.0,17,73.996,São Paulo Grand Prix,2025,-26.64200000000001
TSU,62,MEDIUM,4,15.0,17,73.853,São Paulo Grand Prix,2025,4.050999999999988
TSU,63,MEDIUM,4,16.0,17,73.821,São Paulo Grand Prix,2025,3.5690000000000026
TSU,64,MEDIUM,4,17.0,17,74.047,São Paulo Grand Prix,2025,3.48599999999999
TSU,65,MEDIUM,4,18.0,17,74.099,São Paulo Grand Prix,2025,1.972999999999999
TSU,66,MEDIUM,4,19.0,17,74.076,São Paulo Grand Prix,2025,3.299999999999997
TSU,67,MEDIUM,4,20.0,17,74.02,São Paulo Grand Prix,2025,0.8549999999999898
TSU,68,MEDIUM,4,21.0,17,73.891,São Paulo Grand Prix,2025,4.085000000000008
TSU,69,MEDIUM,4,22.0,17,74.133,São Paulo Grand Prix,2025,0.2419999999999902
TSU,70,MEDIUM,4,23.0,17,74.265,São Paulo Grand Prix,2025,0.132000000000005
TSU,71,MEDIUM,4,24.0,17,74.414,São Paulo Grand Prix,2025,0.1490000000000009
VER,1,HARD,1,1.0,18,87.191,São Paulo Grand Prix,2025,-0.6259999999999906
VER,2,HARD,1,2.0,17,120.413,São Paulo Grand Prix,2025,37.00099999999999
VER,3,HARD,1,3.0,16,109.007,São Paulo Grand Prix,2025,26.305000000000007
VER,4,HARD,1,4.0,16,106.62,São Paulo Grand Prix,2025,23.833
VER,5,HARD,1,5.0,16,107.889,São Paulo Grand Prix,2025,25.351
VER,6,HARD,1,6.0,13,78.495,São Paulo Grand Prix,2025,-9.833999999999987
VER,7,HARD,1,7.0,17,107.461,São Paulo Grand Prix,2025,24.480000000000004
VER,8,MEDIUM,2,1.0,18,104.348,São Paulo Grand Prix,2025,0.0
VER,9,MEDIUM,2,2.0,16,73.141,São Paulo Grand Prix,2025,-72.61899999999999
VER,10,MEDIUM,2,3.0,16,73.049,São Paulo Grand Prix,2025,-68.39499999999998
VER,11,MEDIUM,2,4.0,16,73.735,São Paulo Grand Prix,2025,-46.18300000000001
VER,12,MEDIUM,2,5.0,16,74.816,São Paulo Grand Prix,2025,-52.098
VER,13,MEDIUM,2,6.0,14,75.065,São Paulo Grand Prix,2025,-61.934
VER,14,MEDIUM,2,7.0,14,75.081,São Paulo Grand Prix,2025,-35.205
VER,15,MEDIUM,2,8.0,13,75.354,São Paulo Grand Prix,2025,-32.807
VER,16,MEDIUM,2,9.0,13,75.725,São Paulo Grand Prix,2025,-31.849000000000004
VER,17,MEDIUM,2,10.0,10,75.809,São Paulo Grand Prix,2025,-31.337000000000003
VER,18,MEDIUM,2,11.0,8,75.048,São Paulo Grand Prix,2025,-24.204
VER,19,MEDIUM,2,12.0,6,75.17,São Paulo Grand Prix,2025,-6.218000000000004
VER,20,MEDIUM,2,13.0,6,75.162,São Paulo Grand Prix,2025,-37.874
VER,21,MEDIUM,2,14.0,5,74.829,São Paulo Grand Prix,2025,-21.957000000000008
VER,22,MEDIUM,2,15.0,4,74.948,São Paulo Grand Prix,2025,-21.382000000000005
VER,23,MEDIUM,2,16.0,4,74.727,São Paulo Grand Prix,2025,-21.357
VER,24,MEDIUM,2,17.0,4,74.769,São Paulo Grand Prix,2025,-21.58999999999999
VER,25,MEDIUM,2,18.0,4,74.828,São Paulo Grand Prix,2025,-21.042
VER,26,MEDIUM,2,19.0,4,75.193,São Paulo Grand Prix,2025,-20.745000000000005
VER,27,MEDIUM,2,20.0,4,74.912,São Paulo Grand Prix,2025,-21.08999999999999
VER,28,MEDIUM,2,21.0,4,75.306,São Paulo Grand Prix,2025,-20.426
VER,29,MEDIUM,2,22.0,4,75.165,São Paulo Grand Prix,2025,-20.985
VER,30,MEDIUM,2,23.0,4,74.965,São Paulo Grand Prix,2025,-20.684
VER,31,MEDIUM,2,24.0,3,75.164,São Paulo Grand Prix,2025,-20.587000000000003
VER,32,MEDIUM,2,25.0,4,75.33,São Paulo Grand Prix,2025,-20.354
VER,33,MEDIUM,2,26.0,4,76.145,São Paulo Grand Prix,2025,-19.53100000000001
VER,34,MEDIUM,2,27.0,5,79.344,São Paulo Grand Prix,2025,-38.96100000000001
VER,35,MEDIUM,3,1.0,11,91.337,São Paulo Grand Prix,2025,12.195999999999998
VER,36,MEDIUM,3,2.0,9,73.307,São Paulo Grand Prix,2025,-5.911000000000001
VER,37,MEDIUM,3,3.0,6,74.006,São Paulo Grand Prix,2025,-5.102000000000004
VER,38,MEDIUM,3,4.0,6,73.528,São Paulo Grand Prix,2025,-5.195999999999998
